snapped_at,price,market_cap,total_volume
2021-06-18 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-19 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-20 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-21 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-22 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-23 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-24 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-25 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-26 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-27 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-28 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-29 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-30 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-01 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-02 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-03 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-04 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-05 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-06 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-07 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-08 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-09 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-10 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-11 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-12 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-13 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-14 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-15 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-16 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-17 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-18 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-19 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-20 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-21 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-22 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-23 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-07-24 00:00:00 UTC,0.014985300103782816,0.0,0.0
2022-01-21 00:00:00 UTC,0.10637927488956986,0.0,12809857.52342937
2022-01-22 00:00:00 UTC,0.10637927488956986,0.0,12809857.52342937
2022-01-23 00:00:00 UTC,0.10489564682264674,0.0,12084352.154469673
2022-01-24 00:00:00 UTC,0.10917766568337685,0.0,10526215.989974199
2022-01-25 00:00:00 UTC,0.10968210345459789,0.0,14143400.76336333
2022-01-26 00:00:00 UTC,0.10926325228174877,0.0,8589539.113118824
2022-01-27 00:00:00 UTC,0.11082293193561242,0.0,8434588.878525458
2022-01-28 00:00:00 UTC,0.11169950853029559,0.0,9335587.935685674
2022-01-29 00:00:00 UTC,0.11246357505057203,0.0,9974436.982786056
2022-01-30 00:00:00 UTC,0.11366031864308815,0.0,7717869.281317972
2022-01-31 00:00:00 UTC,0.11221170711551563,0.0,6548819.987613135
2022-02-01 00:00:00 UTC,0.11214874621877124,0.0,7085282.087079661
2022-02-02 00:00:00 UTC,0.11249231461772212,0.0,7192410.044378562
2022-02-03 00:00:00 UTC,0.10885064948547096,0.0,7660841.112111308
2022-02-04 00:00:00 UTC,0.10894522308393666,0.0,8070166.187810852
2022-02-05 00:00:00 UTC,0.11473454455460426,0.0,8885317.29152385
2022-02-06 00:00:00 UTC,0.11658185049606698,0.0,7245749.066513995
2022-02-07 00:00:00 UTC,0.1179075931751546,0.0,7200873.684508658
2022-02-08 00:00:00 UTC,0.11888604863919947,0.0,10046466.565613693
2022-02-09 00:00:00 UTC,0.12075567798643073,0.0,8041154.947830038
2022-02-10 00:00:00 UTC,0.11956140448200589,0.0,8233621.690454599
2022-02-11 00:00:00 UTC,0.11669468045487251,0.0,10597939.575560886
2022-02-12 00:00:00 UTC,0.11437072422692088,0.0,9800663.770212289
2022-02-13 00:00:00 UTC,0.11295012782041429,0.0,6126640.06728639
2022-02-14 00:00:00 UTC,0.11258166305529418,0.0,5675757.499801111
2022-02-15 00:00:00 UTC,0.11289364252714591,0.0,8479685.719909957
2022-02-16 00:00:00 UTC,0.11653782564688299,0.0,8470249.715545096
2022-02-17 00:00:00 UTC,0.12755717440278544,0.0,8453194.673588237
2022-02-18 00:00:00 UTC,0.12885096525025688,0.0,9036776.60908821
2022-02-19 00:00:00 UTC,0.12973493211838605,0.0,9138993.611631023
2022-02-20 00:00:00 UTC,0.1288891026807846,0.0,8053799.073560435
2022-02-21 00:00:00 UTC,0.12801393337044864,0.0,5773971.910809376
2022-02-22 00:00:00 UTC,0.12350200572174605,0.0,4774635.219608833
2022-02-23 00:00:00 UTC,0.1281517879653749,0.0,8745865.737623451
2022-02-24 00:00:00 UTC,0.13165197115280927,0.0,9458046.377849724
2022-02-25 00:00:00 UTC,0.13154030665396882,0.0,5832857.570498528
2022-02-26 00:00:00 UTC,0.13534282113467325,0.0,5260031.656831662
2022-02-27 00:00:00 UTC,0.14304581553586387,0.0,8937937.01334753
2022-02-28 00:00:00 UTC,0.14320597593813064,0.0,12802293.288074618
2022-03-01 00:00:00 UTC,0.14928374984351672,0.0,10443754.987361006
2022-03-02 00:00:00 UTC,0.16074850519543155,0.0,6971799.816421023
2022-03-03 00:00:00 UTC,0.17522739499853757,0.0,19512329.796338536
2022-03-04 00:00:00 UTC,0.17364760075929947,0.0,10840747.602012279
2022-03-05 00:00:00 UTC,0.1785139358104241,0.0,8299372.933358072
2022-03-06 00:00:00 UTC,0.2012081463893996,0.0,9221417.61155294
2022-03-07 00:00:00 UTC,0.19777750110368633,0.0,16800665.241395764
2022-03-08 00:00:00 UTC,0.17480193516907064,0.0,13493733.776071979
2022-03-09 00:00:00 UTC,0.16790235958187746,0.0,11273353.325354688
2022-03-10 00:00:00 UTC,0.16633831005919422,0.0,8826093.080713315
2022-03-11 00:00:00 UTC,0.1720269101116784,0.0,12864962.113175005
2022-03-12 00:00:00 UTC,0.17070456367445136,0.0,11767171.738523817
2022-03-13 00:00:00 UTC,0.17395101519682912,0.0,8805467.83604539
2022-03-14 00:00:00 UTC,0.17082247684136087,0.0,6231760.939025279
2022-03-15 00:00:00 UTC,0.16949826319854147,0.0,9276300.287470484
2022-03-16 00:00:00 UTC,0.17970665016335127,0.0,9477896.819374729
2022-03-17 00:00:00 UTC,0.1998827068216331,0.0,10415781.375706425
2022-03-18 00:00:00 UTC,0.1986416917242032,0.0,9357988.417165905
2022-03-19 00:00:00 UTC,0.19272953975067647,0.0,11936368.258750578
2022-03-20 00:00:00 UTC,0.18859618058137753,0.0,10558161.362860316
2022-03-21 00:00:00 UTC,0.19626647230186386,0.0,8376200.094070764
2022-03-22 00:00:00 UTC,0.19635868674439574,0.0,8100153.92282165
2022-03-23 00:00:00 UTC,0.1946360331552315,0.0,10177993.984412564
2022-03-24 00:00:00 UTC,0.19950830452402168,0.0,10367067.884747509
2022-03-25 00:00:00 UTC,0.2048066416679498,0.0,8109757.157036673
2022-03-26 00:00:00 UTC,0.20873984607104917,0.0,7194865.501558301
2022-03-27 00:00:00 UTC,0.21211151321145655,0.0,10084075.059660425
2022-03-28 00:00:00 UTC,0.20675688675014536,0.0,9912406.451311873
2022-03-29 00:00:00 UTC,0.19676292311937693,0.0,7693343.160966262
2022-03-30 00:00:00 UTC,0.19832012360061163,0.0,8099912.277161742
2022-03-31 00:00:00 UTC,0.19793986564977373,0.0,10448829.782418111
2022-04-01 00:00:00 UTC,0.2070337186870866,0.0,15021834.344854625
2022-04-02 00:00:00 UTC,0.20914321192189358,0.0,10132478.445907112
2022-04-03 00:00:00 UTC,0.20484056257078517,0.0,10690711.648530342
2022-04-04 00:00:00 UTC,0.21308449324314283,0.0,12553298.158599962
2022-04-05 00:00:00 UTC,0.20519899046059278,0.0,11387367.426577805
2022-04-06 00:00:00 UTC,0.20714925641571544,0.0,7822073.689867508
2022-04-07 00:00:00 UTC,0.20030201445248985,0.0,7141232.0258955285
2022-04-08 00:00:00 UTC,0.19275510672489105,0.0,8521049.720875535
2022-04-09 00:00:00 UTC,0.1947534057681435,0.0,9920948.394532116
2022-04-10 00:00:00 UTC,0.19327618691742224,0.0,8646031.744374959
2022-04-11 00:00:00 UTC,0.19475527650599878,0.0,8818767.179801282
2022-04-12 00:00:00 UTC,0.1842950207304261,0.0,8895595.100101965
2022-04-13 00:00:00 UTC,0.18377968995653216,0.0,13408414.731892176
2022-04-14 00:00:00 UTC,0.1930181804460191,0.0,15277020.537574608
2022-04-15 00:00:00 UTC,0.190933619574547,0.0,15184517.142313628
2022-04-16 00:00:00 UTC,0.18740904504622022,0.0,18846830.221204847
2022-04-17 00:00:00 UTC,0.19006982721965482,0.0,18620139.495070335
2022-04-18 00:00:00 UTC,0.18868300291485607,0.0,15854338.775550373
2022-04-19 00:00:00 UTC,0.18677774673946798,0.0,17555699.84525058
2022-04-20 00:00:00 UTC,0.18703546687900544,0.0,16775647.593864717
2022-04-21 00:00:00 UTC,0.19024896635606264,0.0,16551166.40288419
2022-04-22 00:00:00 UTC,0.18871104353072707,0.0,15068156.723022506
2022-04-23 00:00:00 UTC,0.1813049895256138,0.0,15782155.43597457
2022-04-24 00:00:00 UTC,0.17793233139490286,0.0,17903699.671867985
2022-04-25 00:00:00 UTC,0.1729725079228624,0.0,17069660.23435494
2022-04-26 00:00:00 UTC,0.17308084823717446,0.0,14706943.670628522
2022-04-27 00:00:00 UTC,0.1709505132101129,0.0,16403298.620478462
2022-04-28 00:00:00 UTC,0.17427209515760658,0.0,17116769.669920135
2022-04-29 00:00:00 UTC,0.17455673830475615,0.0,16784721.73492047
2022-04-30 00:00:00 UTC,0.17413865648444382,0.0,14513709.987864597
2022-05-01 00:00:00 UTC,0.17156390002875344,0.0,16546334.97255484
2022-05-02 00:00:00 UTC,0.1865684587921714,0.0,17111291.415337313
2022-05-03 00:00:00 UTC,0.18414512916560535,0.0,17727630.522898402
2022-05-04 00:00:00 UTC,0.18109424956341708,0.0,16241582.502983846
2022-05-05 00:00:00 UTC,0.19264139651395348,0.0,14641845.23329867
2022-05-06 00:00:00 UTC,0.18845171266164806,0.0,15844071.801669694
2022-05-07 00:00:00 UTC,0.1889963433472582,0.0,9694300.526583605
2022-05-08 00:00:00 UTC,0.18607097963023372,0.0,8825387.569679743
2022-05-09 00:00:00 UTC,0.1845172838444164,0.0,11265990.335938731
2022-05-10 00:00:00 UTC,0.16044231516089802,0.0,14968589.31143348
2022-05-11 00:00:00 UTC,0.18404712773022466,0.0,10275246.717181863
2022-05-12 00:00:00 UTC,0.15400876169025812,0.0,11193730.065540094
2022-05-13 00:00:00 UTC,0.14788938448608444,0.0,9838358.029098144
2022-05-14 00:00:00 UTC,0.1568032456569696,0.0,12166407.80670726
2022-05-15 00:00:00 UTC,0.16572501774463513,0.0,9376613.189810203
2022-05-16 00:00:00 UTC,0.16489314557913434,0.0,8653622.235631024
2022-05-17 00:00:00 UTC,0.16212411323225012,0.0,6491069.968008285
2022-05-18 00:00:00 UTC,0.16482481389045123,0.0,8015336.653336218
2022-05-19 00:00:00 UTC,0.16048543042111824,0.0,13400215.203168886
2022-05-20 00:00:00 UTC,0.15933282777435154,0.0,9197891.070531882
2022-05-21 00:00:00 UTC,0.15677688086779373,0.0,8681516.224311251
2022-05-22 00:00:00 UTC,0.16101643546604058,0.0,7563708.142476411
2022-05-23 00:00:00 UTC,0.1619757208099979,0.0,7400365.452126919
2022-05-24 00:00:00 UTC,0.1607115599127791,0.0,6738323.266370588
2022-05-25 00:00:00 UTC,0.16407675843706174,0.0,6757008.989089387
2022-05-26 00:00:00 UTC,0.16500096114264873,0.0,7456644.619902337
2022-05-27 00:00:00 UTC,0.16183573436934845,0.0,7594826.245369674
2022-05-28 00:00:00 UTC,0.16199946765797874,0.0,5661291.573652207
2022-05-29 00:00:00 UTC,0.15830334901742946,0.0,7359212.555854629
2022-05-30 00:00:00 UTC,0.1577905022068061,0.0,6992306.524108226
2022-05-31 00:00:00 UTC,0.16238176362764797,0.0,6135089.115125055
2022-06-01 00:00:00 UTC,0.16175570897627395,0.0,4658153.027066913
2022-06-02 00:00:00 UTC,0.1587860574998952,0.0,5408628.479481371
2022-06-03 00:00:00 UTC,0.16172948776023557,0.0,5918734.166233115
2022-06-04 00:00:00 UTC,0.16424797559694435,0.0,6592560.932789984
2022-06-05 00:00:00 UTC,0.1655608132186432,0.0,6166087.181399723
2022-06-06 00:00:00 UTC,0.16033490791558833,0.0,5077018.359212296
2022-06-07 00:00:00 UTC,0.1629567869108288,0.0,5568765.310836643
2022-06-08 00:00:00 UTC,0.16097107317706702,0.0,7988510.252910753
2022-06-09 00:00:00 UTC,0.161382274051065,0.0,8908521.765063351
2022-06-10 00:00:00 UTC,0.16076284898712884,0.0,9009302.086301273
2022-06-11 00:00:00 UTC,0.16045887031211642,0.0,9912802.772515174
2022-06-12 00:00:00 UTC,0.15661069920139511,0.0,8835707.60002479
2022-06-13 00:00:00 UTC,0.15070517052558466,0.0,8362130.495057766
2022-06-14 00:00:00 UTC,0.1224611399560852,0.0,10293260.365333801
2022-06-15 00:00:00 UTC,0.11588279081863608,0.0,10180804.408336904
2022-06-16 00:00:00 UTC,0.1222906894217741,0.0,7505043.710419961
2022-06-17 00:00:00 UTC,0.10666784616437766,0.0,6744726.943190386
2022-06-18 00:00:00 UTC,0.10621521775440715,0.0,5939990.623396354
2022-06-19 00:00:00 UTC,0.10546651956366772,0.0,5986332.790394293
2022-06-20 00:00:00 UTC,0.1152741411587431,0.0,6734542.838842215
2022-06-21 00:00:00 UTC,0.11293387429017332,0.0,7423527.711316371
2022-06-22 00:00:00 UTC,0.11240642647809908,0.0,5428309.529699074
2022-06-23 00:00:00 UTC,0.11563241824984505,0.0,6710947.054216445
2022-06-24 00:00:00 UTC,0.12584162986346198,0.0,6314328.981905896
2022-06-25 00:00:00 UTC,0.1320286238861048,0.0,4913314.449606878
2022-06-26 00:00:00 UTC,0.13479266433416895,0.0,6520306.75275346
2022-06-27 00:00:00 UTC,0.1386058176115676,0.0,6801806.348097111
2022-06-28 00:00:00 UTC,0.13675422078300872,0.0,6953163.565834011
2022-06-29 00:00:00 UTC,0.13604716806919417,0.0,8320564.094245612
2022-06-30 00:00:00 UTC,0.13527628843289718,0.0,8593077.377671868
2022-07-01 00:00:00 UTC,0.1299952571142923,0.0,9221635.275009394
2022-07-02 00:00:00 UTC,0.13662228914149202,0.0,7301789.316919791
2022-07-03 00:00:00 UTC,0.13660059325634302,0.0,6910093.848217081
2022-07-04 00:00:00 UTC,0.13662453047385853,0.0,6616516.637506021
2022-07-05 00:00:00 UTC,0.13916712237207535,0.0,7637191.277364499
2022-07-06 00:00:00 UTC,0.14578825167745524,0.0,11952346.003363047
2022-07-07 00:00:00 UTC,0.15244193703052825,0.0,14048236.091781752
2022-07-08 00:00:00 UTC,0.1472286999944852,0.0,6840334.656299786
2022-07-09 00:00:00 UTC,0.14992828001655062,0.0,8477617.888971683
2022-07-10 00:00:00 UTC,0.15068438335438888,0.0,9553098.642645178
2022-07-11 00:00:00 UTC,0.1498364748940354,0.0,5834076.365015778
2022-07-12 00:00:00 UTC,0.14602577385777807,0.0,10718347.62316173
2022-07-13 00:00:00 UTC,0.1369261608740944,0.0,9988813.263706705
2022-07-14 00:00:00 UTC,0.1425453760996472,0.0,10272409.94052043
2022-07-15 00:00:00 UTC,0.1463819020283329,0.0,6579830.035812224
2022-07-16 00:00:00 UTC,0.1462962685988789,0.0,9825866.17818258
2022-07-17 00:00:00 UTC,0.1482131676222071,0.0,6515620.33274234
2022-07-18 00:00:00 UTC,0.15025710019039762,0.0,4772100.376263675
2022-07-19 00:00:00 UTC,0.14728680928417712,0.0,4502153.346357011
2022-07-20 00:00:00 UTC,0.14792868788138655,0.0,4236637.785138574
2022-07-21 00:00:00 UTC,0.1500203306133989,0.0,6175766.383641409
2022-07-22 00:00:00 UTC,0.15298018892603157,0.0,4579436.625801322
2022-07-23 00:00:00 UTC,0.1503681146395045,0.0,4362817.823326489
2022-07-24 00:00:00 UTC,0.1485857065385092,0.0,4249715.1243304005
2022-07-25 00:00:00 UTC,0.15141703264406342,0.0,4203921.402563021
2022-07-26 00:00:00 UTC,0.14988670847334407,0.0,4595991.983845603
2022-07-27 00:00:00 UTC,0.14905086674695778,0.0,3920160.489814252
2022-07-28 00:00:00 UTC,0.15162503230185098,0.0,4095952.3625794314
2022-07-29 00:00:00 UTC,0.152778905931768,0.0,4667528.864693197
2022-07-30 00:00:00 UTC,0.1539683595479683,0.0,4591153.4120469075
2022-07-31 00:00:00 UTC,0.1511518462283998,0.0,4667931.877901907
2022-08-01 00:00:00 UTC,0.15077594730370505,0.0,5021160.389743871
2022-08-02 00:00:00 UTC,0.1518043095665011,0.0,4689129.287539293
2022-08-03 00:00:00 UTC,0.15263553792741885,0.0,4324588.522939504
2022-08-04 00:00:00 UTC,0.1500708259320764,0.0,6103192.810503992
2022-08-05 00:00:00 UTC,0.14970733478068915,0.0,5545506.828609896
2022-08-06 00:00:00 UTC,0.1553734700878544,0.0,5106524.184343838
2022-08-07 00:00:00 UTC,0.16340555401188472,0.0,4516672.487319224
2022-08-08 00:00:00 UTC,0.16365403086284666,0.0,5094408.888396975
2022-08-09 00:00:00 UTC,0.16402532459612768,0.0,6299481.806271403
2022-08-10 00:00:00 UTC,0.16765182649833274,0.0,5210882.047394239
2022-08-11 00:00:00 UTC,0.17111838032744608,0.0,5271621.382282252
2022-08-12 00:00:00 UTC,0.17003530158453398,0.0,4553488.753283989
2022-08-13 00:00:00 UTC,0.1690137183145232,0.0,6547058.154884903
2022-08-14 00:00:00 UTC,0.16764014867729446,0.0,4669753.0834710905
2022-08-15 00:00:00 UTC,0.16725264531866382,0.0,4932005.926388262
2022-08-16 00:00:00 UTC,0.15453690696734912,0.0,6007462.02345604
2022-08-17 00:00:00 UTC,0.15824197511647292,0.0,4720169.8512179265
2022-08-18 00:00:00 UTC,0.16014132591996202,0.0,5006298.239126931
2022-08-19 00:00:00 UTC,0.16244888799510968,0.0,4687531.16541905
2022-08-20 00:00:00 UTC,0.14971692933955646,0.0,4676003.733856791
2022-08-21 00:00:00 UTC,0.1485539609223072,0.0,5152391.908865372
2022-08-22 00:00:00 UTC,0.15322819279807734,0.0,4752708.660204203
2022-08-23 00:00:00 UTC,0.157829482644334,0.0,4830524.999090973
2022-08-24 00:00:00 UTC,0.16243791399442883,0.0,5402107.901893844
2022-08-25 00:00:00 UTC,0.16269396679982057,0.0,4435861.08652571
2022-08-26 00:00:00 UTC,0.16666939577811585,0.0,4753723.874754792
2022-08-27 00:00:00 UTC,0.16492570861239045,0.0,4430728.049122341
2022-08-28 00:00:00 UTC,0.15900346205636798,0.0,4444003.553695638
2022-08-29 00:00:00 UTC,0.14649504196170834,0.0,4937192.966657819
